lights_1,lights_2,lights_3,lights_4,lights_5,lights_6,lights_7,speed,time
1,1,1,1,0,0,0,36.97,2023-12-25 01:14:30 UTC
1,1,1,1,1,1,0,79.63,2023-12-25 01:14:35 UTC
1,1,1,1,1,1,1,66.86,2023-12-25 01:14:40 UTC
1,1,1,1,1,1,1,90.29,2023-12-25 01:14:45 UTC
1,1,1,1,0,0,0,50.33,2023-12-25 01:14:50 UTC
1,1,1,1,1,1,0,32.01,2023-12-25 01:14:55 UTC
1,1,1,1,1,1,1,72.83,2023-12-25 01:15:00 UTC
1,1,1,1,1,1,1,45.67,2023-12-25 01:15:05 UTC
1,1,1,1,1,1,0,45.46,2023-12-25 01:15:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:15:15 UTC
1,1,1,1,1,1,1,30.98,2023-12-25 01:15:20 UTC
1,1,1,1,1,1,0,65.16,2023-12-25 01:15:25 UTC
1,1,1,1,1,1,1,45.83,2023-12-25 01:15:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:15:35 UTC
1,1,1,1,1,1,1,36.34,2023-12-25 01:15:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:15:45 UTC
1,1,1,1,1,1,1,115.64,2023-12-25 01:15:50 UTC
1,1,1,1,1,0,0,73.03,2023-12-25 01:15:55 UTC
1,1,1,1,1,1,1,32.2,2023-12-25 01:16:00 UTC
1,1,1,1,1,1,0,63.84,2023-12-25 01:16:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:16:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:16:15 UTC
1,1,1,1,1,1,1,103.88,2023-12-25 01:16:25 UTC
1,1,1,1,0,0,0,59.55,2023-12-25 01:16:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:16:35 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:16:40 UTC
1,1,1,1,0,0,0,48.21,2023-12-25 01:16:45 UTC
1,1,1,1,1,1,0,41.73,2023-12-25 01:16:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:16:55 UTC
1,1,1,1,1,1,1,55.36,2023-12-25 01:17:00 UTC
1,1,1,1,1,1,1,107.82,2023-12-25 01:17:05 UTC
1,1,1,1,1,1,1,57.77,2023-12-25 01:17:10 UTC
1,1,1,1,1,1,1,120.68,2023-12-25 01:17:15 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:17:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:17:25 UTC
1,1,1,1,1,0,0,77.75,2023-12-25 01:17:35 UTC
1,1,1,1,1,1,1,55.66,2023-12-25 01:17:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:17:45 UTC
1,1,1,1,1,1,1,35.98,2023-12-25 01:17:50 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:17:55 UTC
1,1,1,1,1,1,1,69.09,2023-12-25 01:18:00 UTC
1,1,1,1,1,1,1,85.82,2023-12-25 01:18:05 UTC
1,1,1,1,1,1,1,97.62,2023-12-25 01:18:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:18:15 UTC
1,1,1,1,1,0,0,71.94,2023-12-25 01:18:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:18:25 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:18:30 UTC
1,1,1,1,1,0,0,71.37,2023-12-25 01:18:35 UTC
1,1,1,1,1,1,1,57.14,2023-12-25 01:18:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:18:45 UTC
1,1,1,1,1,1,1,104.02,2023-12-25 01:18:50 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:18:55 UTC
1,1,1,1,0,0,0,46.56,2023-12-25 01:19:05 UTC
1,1,1,1,1,1,0,34.05,2023-12-25 01:19:10 UTC
1,1,1,1,1,1,1,104.53,2023-12-25 01:19:15 UTC
1,1,1,1,1,1,1,30.1,2023-12-25 01:19:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:19:25 UTC
1,1,1,1,1,1,1,62.33,2023-12-25 01:19:30 UTC
1,1,1,1,1,1,1,35.79,2023-12-25 01:19:35 UTC
1,1,1,1,1,1,0,38.31,2023-12-25 01:19:40 UTC
1,1,1,1,1,1,1,43.67,2023-12-25 01:19:45 UTC
1,1,1,1,1,1,1,112.95,2023-12-25 01:19:50 UTC
1,1,1,1,1,1,1,58.03,2023-12-25 01:19:55 UTC
1,1,1,1,1,1,0,80.52,2023-12-25 01:20:00 UTC
1,1,1,1,1,1,1,53.42,2023-12-25 01:20:05 UTC
1,1,1,1,1,1,0,79.14,2023-12-25 01:20:10 UTC
1,1,1,1,1,1,1,71.68,2023-12-25 01:20:15 UTC
1,1,1,1,1,1,1,44.66,2023-12-25 01:20:20 UTC
1,1,1,1,1,1,0,43.84,2023-12-25 01:20:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:20:30 UTC
1,1,1,1,1,1,1,71.87,2023-12-25 01:20:35 UTC
1,1,1,1,1,1,1,101.74,2023-12-25 01:20:40 UTC
1,1,1,1,0,0,0,37.74,2023-12-25 01:20:45 UTC
1,1,1,1,1,1,0,42.32,2023-12-25 01:20:50 UTC
1,1,1,1,1,1,1,66.52,2023-12-25 01:20:55 UTC
1,1,1,1,1,1,1,42.84,2023-12-25 01:21:00 UTC
1,1,1,1,1,1,0,64.48,2023-12-25 01:21:05 UTC
1,1,1,1,1,1,1,120.17,2023-12-25 01:21:10 UTC
1,1,1,1,1,0,0,70.1,2023-12-25 01:21:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:21:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:21:25 UTC
1,1,1,1,0,0,0,44.39,2023-12-25 01:21:30 UTC
1,1,1,1,1,1,0,76.96,2023-12-25 01:21:35 UTC
1,1,1,1,1,1,1,49.58,2023-12-25 01:21:40 UTC
1,1,1,1,1,1,0,68.72,2023-12-25 01:21:45 UTC
1,1,1,1,1,1,1,77.41,2023-12-25 01:21:50 UTC
1,1,1,1,1,1,1,52.05,2023-12-25 01:21:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:22:00 UTC
1,1,1,1,1,1,1,96.07,2023-12-25 01:22:05 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:22:10 UTC
1,1,1,1,1,0,0,60.53,2023-12-25 01:22:15 UTC
1,1,1,1,1,1,1,103.22,2023-12-25 01:22:20 UTC
1,1,1,1,1,0,0,70.59,2023-12-25 01:22:25 UTC
1,1,1,1,1,1,1,79.02,2023-12-25 01:22:30 UTC
1,1,1,1,1,1,1,72.52,2023-12-25 01:22:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:22:40 UTC
1,1,1,1,1,0,0,75.94,2023-12-25 01:22:45 UTC
1,1,1,1,1,1,1,63.66,2023-12-25 01:22:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:22:55 UTC
1,1,1,1,0,0,0,31.01,2023-12-25 01:23:00 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:23:05 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:23:10 UTC
1,1,1,1,0,0,0,30.92,2023-12-25 01:23:15 UTC
1,1,1,1,1,1,0,86.53,2023-12-25 01:23:20 UTC
1,1,1,1,1,1,1,55.78,2023-12-25 01:23:25 UTC
1,1,1,1,1,1,1,107.38,2023-12-25 01:23:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:23:35 UTC
1,1,1,1,1,0,0,70.72,2023-12-25 01:23:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:23:45 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:23:50 UTC
1,1,1,1,1,0,0,66.9,2023-12-25 01:23:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:24:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:24:05 UTC
1,1,1,1,1,0,0,65.98,2023-12-25 01:24:15 UTC
1,1,1,1,1,1,1,82.97,2023-12-25 01:24:20 UTC
1,1,1,1,1,1,1,86.81,2023-12-25 01:24:25 UTC
1,1,1,1,1,1,1,60.56,2023-12-25 01:24:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:24:35 UTC
1,1,1,1,0,0,0,55.85,2023-12-25 01:24:40 UTC
1,1,1,1,1,1,0,44.67,2023-12-25 01:24:45 UTC
1,1,1,1,1,1,1,45.12,2023-12-25 01:24:50 UTC
1,1,1,1,1,1,1,51.8,2023-12-25 01:24:55 UTC
1,1,1,1,1,1,1,53.42,2023-12-25 01:25:00 UTC
1,1,1,1,1,1,1,52.14,2023-12-25 01:25:05 UTC
1,1,1,1,1,1,1,79.98,2023-12-25 01:25:10 UTC
1,1,1,1,1,1,1,118.15,2023-12-25 01:25:15 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:25:20 UTC
1,1,1,1,0,0,0,54.55,2023-12-25 01:25:25 UTC
1,1,1,1,1,1,0,59.42,2023-12-25 01:25:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:25:35 UTC
1,1,1,1,1,1,1,79.93,2023-12-25 01:25:40 UTC
1,1,1,1,1,1,1,31.23,2023-12-25 01:25:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:25:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:25:55 UTC
1,1,1,1,1,1,1,101.36,2023-12-25 01:26:00 UTC
1,1,1,1,1,1,1,97.08,2023-12-25 01:26:05 UTC
1,1,1,1,1,0,0,62.92,2023-12-25 01:26:10 UTC
1,1,1,1,1,1,1,78.76,2023-12-25 01:26:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:26:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:26:25 UTC
1,1,1,1,1,1,1,115.64,2023-12-25 01:26:30 UTC
1,1,1,1,1,1,1,93.49,2023-12-25 01:26:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:26:40 UTC
1,1,1,1,1,0,0,68.67,2023-12-25 01:26:55 UTC
1,1,1,1,1,1,1,61.0,2023-12-25 01:27:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:27:05 UTC
1,1,1,1,0,0,0,31.87,2023-12-25 01:27:10 UTC
1,1,1,1,1,1,0,58.06,2023-12-25 01:27:15 UTC
1,1,1,1,1,1,1,66.41,2023-12-25 01:27:20 UTC
1,1,1,1,1,1,1,82.76,2023-12-25 01:27:25 UTC
1,1,1,1,1,1,1,53.54,2023-12-25 01:27:30 UTC
1,1,1,1,1,1,0,62.89,2023-12-25 01:27:35 UTC
1,1,1,1,1,1,1,31.58,2023-12-25 01:27:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:27:45 UTC
1,1,1,1,1,1,1,50.61,2023-12-25 01:27:50 UTC
1,1,1,1,1,1,1,109.2,2023-12-25 01:27:55 UTC
1,1,1,1,1,1,1,68.88,2023-12-25 01:28:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:28:05 UTC
1,1,1,1,1,0,0,80.63,2023-12-25 01:28:10 UTC
1,1,1,1,1,1,1,44.15,2023-12-25 01:28:15 UTC
1,1,1,1,1,1,0,68.25,2023-12-25 01:28:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:28:25 UTC
1,1,1,1,0,0,0,43.98,2023-12-25 01:28:30 UTC
1,1,1,1,1,1,0,30.4,2023-12-25 01:28:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:28:40 UTC
1,1,1,1,1,1,1,48.25,2023-12-25 01:28:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:28:50 UTC
1,1,1,1,1,1,1,97.45,2023-12-25 01:28:55 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:29:00 UTC
1,1,1,1,0,0,0,33.18,2023-12-25 01:29:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:29:10 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:29:15 UTC
1,1,1,1,1,0,0,67.64,2023-12-25 01:29:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:29:25 UTC
1,1,1,1,0,0,0,32.96,2023-12-25 01:29:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:29:35 UTC
1,1,1,1,1,1,1,45.8,2023-12-25 01:29:40 UTC
1,1,1,1,1,1,0,35.15,2023-12-25 01:29:45 UTC
1,1,1,1,1,1,1,108.02,2023-12-25 01:29:50 UTC
1,1,1,1,1,1,1,76.03,2023-12-25 01:29:55 UTC
1,1,1,1,1,1,1,30.98,2023-12-25 01:30:00 UTC
1,1,1,1,1,1,1,117.52,2023-12-25 01:30:05 UTC
1,1,1,1,1,1,1,79.47,2023-12-25 01:30:10 UTC
1,1,1,1,1,1,1,103.92,2023-12-25 01:30:15 UTC
1,1,1,1,1,0,0,84.34,2023-12-25 01:30:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:30:25 UTC
1,1,1,1,0,0,0,44.47,2023-12-25 01:30:30 UTC
1,1,1,1,1,1,1,117.28,2023-12-25 01:30:35 UTC
1,1,1,1,1,1,1,92.65,2023-12-25 01:30:40 UTC
1,1,1,1,1,0,0,71.97,2023-12-25 01:30:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:30:50 UTC
1,1,1,1,0,0,0,48.29,2023-12-25 01:30:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:31:00 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:31:05 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:31:10 UTC
1,1,1,1,1,0,0,62.25,2023-12-25 01:31:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:31:25 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:31:30 UTC
1,1,1,1,0,0,0,51.35,2023-12-25 01:31:35 UTC
1,1,1,1,1,1,0,38.45,2023-12-25 01:31:40 UTC
1,1,1,1,1,1,1,42.22,2023-12-25 01:31:45 UTC
1,1,1,1,1,1,1,50.89,2023-12-25 01:31:50 UTC
1,1,1,1,1,1,1,51.0,2023-12-25 01:31:55 UTC
1,1,1,1,1,1,1,102.2,2023-12-25 01:32:00 UTC
1,1,1,1,1,1,1,70.24,2023-12-25 01:32:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:32:10 UTC
1,1,1,1,1,1,1,117.74,2023-12-25 01:32:15 UTC
1,1,1,1,0,0,0,51.93,2023-12-25 01:32:20 UTC
1,1,1,1,1,1,0,33.15,2023-12-25 01:32:25 UTC
1,1,1,1,1,1,1,41.1,2023-12-25 01:32:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:32:35 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:32:40 UTC
1,1,1,1,1,0,0,64.85,2023-12-25 01:32:45 UTC
1,1,1,1,1,1,1,72.2,2023-12-25 01:32:50 UTC
1,1,1,1,1,1,1,32.99,2023-12-25 01:32:55 UTC
1,1,1,1,1,1,0,52.4,2023-12-25 01:33:00 UTC
1,1,1,1,1,1,1,65.8,2023-12-25 01:33:05 UTC
1,1,1,1,1,1,1,61.09,2023-12-25 01:33:10 UTC
1,1,1,1,1,1,1,55.12,2023-12-25 01:33:15 UTC
1,1,1,1,1,1,0,65.49,2023-12-25 01:33:20 UTC
1,1,1,1,1,1,1,43.26,2023-12-25 01:33:25 UTC
1,1,1,1,1,1,0,40.75,2023-12-25 01:33:30 UTC
1,1,1,1,1,1,1,106.82,2023-12-25 01:33:35 UTC
1,1,1,1,1,1,1,37.29,2023-12-25 01:33:40 UTC
1,1,1,1,1,1,1,109.38,2023-12-25 01:33:45 UTC
1,1,1,1,1,1,1,115.46,2023-12-25 01:33:50 UTC
1,1,1,1,1,0,0,89.45,2023-12-25 01:33:55 UTC
1,1,1,1,1,1,1,35.27,2023-12-25 01:34:00 UTC
1,1,1,1,1,1,0,50.15,2023-12-25 01:34:05 UTC
1,1,1,1,1,1,1,53.87,2023-12-25 01:34:10 UTC
1,1,1,1,1,1,1,71.61,2023-12-25 01:34:15 UTC
1,1,1,1,1,1,1,65.32,2023-12-25 01:34:20 UTC
1,1,1,1,1,1,1,33.44,2023-12-25 01:34:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:34:30 UTC
1,1,1,1,1,1,1,86.73,2023-12-25 01:34:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:34:40 UTC
1,1,1,1,1,0,0,62.94,2023-12-25 01:34:45 UTC
1,1,1,1,1,1,1,117.66,2023-12-25 01:34:50 UTC
1,1,1,1,1,0,0,77.81,2023-12-25 01:34:55 UTC
1,1,1,1,1,1,1,36.38,2023-12-25 01:35:00 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:35:05 UTC
1,1,1,1,1,1,1,70.94,2023-12-25 01:35:10 UTC
1,1,1,1,1,1,1,48.14,2023-12-25 01:35:15 UTC
1,1,1,1,1,1,0,75.07,2023-12-25 01:35:20 UTC
1,1,1,1,1,1,1,42.8,2023-12-25 01:35:25 UTC
1,1,1,1,1,1,0,57.16,2023-12-25 01:35:30 UTC
1,1,1,1,1,1,1,105.4,2023-12-25 01:35:35 UTC
1,1,1,1,1,1,1,42.34,2023-12-25 01:35:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:35:45 UTC
1,1,1,1,1,1,1,38.14,2023-12-25 01:35:50 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:35:55 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:36:00 UTC
1,1,1,1,1,0,0,69.24,2023-12-25 01:36:05 UTC
1,1,1,1,1,1,1,88.47,2023-12-25 01:36:10 UTC
1,1,1,1,1,1,1,84.26,2023-12-25 01:36:15 UTC
1,1,1,1,1,1,1,101.0,2023-12-25 01:36:20 UTC
1,1,1,1,1,0,0,67.46,2023-12-25 01:36:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:36:30 UTC
1,1,1,1,1,1,1,92.22,2023-12-25 01:36:35 UTC
1,1,1,1,0,0,0,32.31,2023-12-25 01:36:40 UTC
1,1,1,1,1,1,0,62.2,2023-12-25 01:36:45 UTC
1,1,1,1,1,1,1,54.87,2023-12-25 01:36:50 UTC
1,1,1,1,1,1,1,98.68,2023-12-25 01:36:55 UTC
1,1,1,1,1,1,1,50.22,2023-12-25 01:37:00 UTC
1,1,1,1,1,1,1,114.46,2023-12-25 01:37:05 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:37:10 UTC
1,1,1,1,1,0,0,79.3,2023-12-25 01:37:15 UTC
1,1,1,1,1,1,1,66.42,2023-12-25 01:37:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:37:25 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:37:30 UTC
1,1,1,1,0,0,0,58.54,2023-12-25 01:37:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:37:45 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:37:50 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:37:55 UTC
1,1,1,1,0,0,0,37.1,2023-12-25 01:38:15 UTC
1,1,1,1,1,1,0,31.99,2023-12-25 01:38:20 UTC
1,1,1,1,1,1,1,33.07,2023-12-25 01:38:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:38:30 UTC
1,1,1,1,1,1,1,68.7,2023-12-25 01:38:35 UTC
1,1,1,1,1,1,1,66.43,2023-12-25 01:38:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:38:45 UTC
1,1,1,1,1,1,1,96.16,2023-12-25 01:38:50 UTC
1,1,1,1,1,0,0,68.34,2023-12-25 01:38:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:39:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:39:05 UTC
1,1,1,1,0,0,0,33.86,2023-12-25 01:39:15 UTC
1,1,1,1,1,1,1,113.22,2023-12-25 01:39:20 UTC
1,1,1,1,1,1,1,116.12,2023-12-25 01:39:25 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:39:30 UTC
1,1,1,1,0,0,0,50.05,2023-12-25 01:39:35 UTC
1,1,1,1,1,1,0,64.85,2023-12-25 01:39:40 UTC
1,1,1,1,1,1,1,78.52,2023-12-25 01:39:45 UTC
1,1,1,1,1,1,1,52.75,2023-12-25 01:39:50 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:39:55 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:40:00 UTC
1,1,1,1,1,0,0,67.33,2023-12-25 01:40:05 UTC
1,1,1,1,1,1,1,86.27,2023-12-25 01:40:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:40:15 UTC
1,1,1,1,0,0,0,37.76,2023-12-25 01:40:20 UTC
1,1,1,1,1,1,0,41.82,2023-12-25 01:40:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:40:30 UTC
1,1,1,1,1,1,1,47.93,2023-12-25 01:40:35 UTC
1,1,1,1,1,1,0,45.11,2023-12-25 01:40:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:40:45 UTC
1,1,1,1,1,1,1,71.28,2023-12-25 01:40:50 UTC
1,1,1,1,1,1,1,50.31,2023-12-25 01:40:55 UTC
1,1,1,1,1,1,0,71.03,2023-12-25 01:41:00 UTC
1,1,1,1,1,1,1,63.06,2023-12-25 01:41:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:41:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:41:15 UTC
1,1,1,1,1,1,1,93.14,2023-12-25 01:41:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:41:25 UTC
1,1,1,1,1,0,0,65.52,2023-12-25 01:41:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:41:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:41:40 UTC
1,1,1,1,1,0,0,66.44,2023-12-25 01:41:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:42:00 UTC
1,1,1,1,0,0,0,49.6,2023-12-25 01:42:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:42:10 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:42:15 UTC
1,1,1,1,0,0,0,40.75,2023-12-25 01:42:20 UTC
1,1,1,1,1,1,0,55.58,2023-12-25 01:42:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:42:30 UTC
1,1,1,1,1,1,1,97.43,2023-12-25 01:42:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:42:40 UTC
1,1,1,1,0,0,0,35.17,2023-12-25 01:42:45 UTC
1,1,1,1,1,1,0,75.0,2023-12-25 01:42:50 UTC
1,1,1,1,1,1,1,49.59,2023-12-25 01:42:55 UTC
1,1,1,1,1,1,0,85.73,2023-12-25 01:43:00 UTC
1,1,1,1,1,1,1,70.25,2023-12-25 01:43:05 UTC
1,1,1,1,1,1,1,74.21,2023-12-25 01:43:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:43:15 UTC
1,1,1,1,0,0,0,54.03,2023-12-25 01:43:20 UTC
1,1,1,1,1,1,0,75.64,2023-12-25 01:43:25 UTC
1,1,1,1,1,1,1,46.41,2023-12-25 01:43:30 UTC
1,1,1,1,1,1,0,67.92,2023-12-25 01:43:35 UTC
1,1,1,1,1,1,1,38.18,2023-12-25 01:43:40 UTC
1,1,1,1,1,1,0,42.04,2023-12-25 01:43:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:43:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:43:55 UTC
1,1,1,1,0,0,0,37.97,2023-12-25 01:44:00 UTC
1,1,1,1,1,1,0,86.41,2023-12-25 01:44:05 UTC
1,1,1,1,1,1,1,30.91,2023-12-25 01:44:10 UTC
1,1,1,1,1,1,1,94.49,2023-12-25 01:44:15 UTC
1,1,1,1,1,1,1,67.68,2023-12-25 01:44:20 UTC
1,1,1,1,1,1,1,41.67,2023-12-25 01:44:25 UTC
1,1,1,1,1,1,0,77.58,2023-12-25 01:44:30 UTC
1,1,1,1,1,1,1,41.91,2023-12-25 01:44:35 UTC
1,1,1,1,1,1,0,70.99,2023-12-25 01:44:40 UTC
1,1,1,1,1,1,1,98.14,2023-12-25 01:44:45 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:44:50 UTC
1,1,1,1,0,0,0,37.88,2023-12-25 01:44:55 UTC
1,1,1,1,1,1,0,47.76,2023-12-25 01:45:00 UTC
1,1,1,1,1,1,1,94.15,2023-12-25 01:45:05 UTC
1,1,1,1,1,1,1,48.8,2023-12-25 01:45:10 UTC
1,1,1,1,1,1,0,46.5,2023-12-25 01:45:15 UTC
1,1,1,1,1,1,1,70.8,2023-12-25 01:45:20 UTC
1,1,1,1,1,1,1,32.64,2023-12-25 01:45:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:45:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:45:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:45:40 UTC
1,1,1,1,1,0,0,64.96,2023-12-25 01:45:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:45:55 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:46:00 UTC
1,1,1,1,0,0,0,44.01,2023-12-25 01:46:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:46:10 UTC
1,1,1,1,1,1,1,55.44,2023-12-25 01:46:15 UTC
1,1,1,1,1,1,0,41.73,2023-12-25 01:46:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:46:25 UTC
1,1,1,1,1,1,1,59.1,2023-12-25 01:46:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:46:35 UTC
1,1,1,1,1,1,1,43.81,2023-12-25 01:46:40 UTC
1,1,1,1,1,1,0,31.72,2023-12-25 01:46:45 UTC
1,1,1,1,1,1,1,42.57,2023-12-25 01:46:50 UTC
1,1,1,1,1,1,1,96.88,2023-12-25 01:46:55 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:47:00 UTC
1,1,1,1,1,0,0,68.32,2023-12-25 01:47:05 UTC
1,1,1,1,1,1,1,33.66,2023-12-25 01:47:10 UTC
1,1,1,1,1,1,0,88.48,2023-12-25 01:47:15 UTC
1,1,1,1,1,1,1,37.13,2023-12-25 01:47:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 01:47:25 UTC
1,1,1,1,1,1,1,65.98,2023-12-25 01:47:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:47:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:47:40 UTC
1,1,1,1,1,0,0,71.65,2023-12-25 01:47:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:47:50 UTC
1,1,1,1,0,0,0,33.07,2023-12-25 01:47:55 UTC
1,1,1,1,1,1,0,56.65,2023-12-25 01:48:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:48:05 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:48:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 01:48:15 UTC
1,1,1,1,1,1,1,102.27,2023-12-25 01:48:25 UTC
1,1,1,1,1,0,0,78.84,2023-12-25 01:48:30 UTC
1,1,1,1,1,1,1,48.92,2023-12-25 01:48:35 UTC
1,1,1,1,1,1,0,31.54,2023-12-25 01:48:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 01:48:45 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 01:48:50 UTC
1,1,1,1,1,0,0,71.95,2023-12-25 01:48:55 UTC
